Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,222628,-,-,-,32.73,-117.18,-8,21,-8,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,v3.2.2
Year,Month,Day,Hour,Minute,Temperature,DHI,GHI,DNI,Surface Albedo,Wind Speed,Pressure
2012,3,27,17,30,13.3,45,73,237,0.15,3.5,1014
2012,3,27,18,0,12.4,0,0,0,0.15,3.2,1014
2012,3,27,18,30,12,0,0,0,0.15,2.9000000000000004,1014
2012,3,27,19,0,11.700000000000001,0,0,0,0.15,2.6,1015
2012,3,27,19,30,11.600000000000001,0,0,0,0.15,2.4000000000000004,1015
2012,3,27,20,0,11.5,0,0,0,0.15,2.2,1015
2012,3,27,20,30,11.4,0,0,0,0.15,2.2,1015
2012,3,27,21,0,11.4,0,0,0,0.15,2.2,1015
2012,3,27,21,30,11.200000000000001,0,0,0,0.15,2.3000000000000003,1015
2012,3,27,22,0,11,0,0,0,0.15,2.4000000000000004,1016
2012,3,27,22,30,10.9,0,0,0,0.15,2.5,1016
2012,3,27,23,0,10.700000000000001,0,0,0,0.15,2.5,1016
2012,3,27,23,30,10.600000000000001,0,0,0,0.15,2.6,1015
2012,3,28,0,0,10.4,0,0,0,0.15,2.6,1015
2012,3,28,0,30,10.4,0,0,0,0.15,2.5,1015
2012,3,28,1,0,10.3,0,0,0,0.15,2.5,1015
2012,3,28,1,30,10.3,0,0,0,0.15,2.4000000000000004,1015
2012,3,28,2,0,10.3,0,0,0,0.15,2.3000000000000003,1014
2012,3,28,2,30,10.200000000000001,0,0,0,0.15,2.3000000000000003,1014
2012,3,28,3,0,10.100000000000001,0,0,0,0.15,2.2,1014
2012,3,28,3,30,10,0,0,0,0.15,2.3000000000000003,1014
2012,3,28,4,0,9.8,0,0,0,0.15,2.4000000000000004,1014
2012,3,28,4,30,9.700000000000001,0,0,0,0.15,2.6,1015
2012,3,28,5,0,9.5,0,0,0,0.15,2.7,1015
2012,3,28,5,30,10.3,0,0,0,0.15,3,1015
2012,3,28,6,0,11.100000000000001,21,22,19,0.15,3.3000000000000003,1015
2012,3,28,6,30,12,52,52,0,0.15,3.6,1016
2012,3,28,7,0,12.9,103,151,176,0.15,3.8000000000000003,1016
2012,3,28,7,30,13.8,104,297,517,0.15,3.8000000000000003,1016
2012,3,28,8,0,14.600000000000001,124,400,584,0.15,3.7,1016
2012,3,28,8,30,15.5,137,501,648,0.15,3.6,1016
2012,3,28,9,0,16.3,162,590,667,0.15,3.4000000000000004,1016
2012,3,28,9,30,17,135,742,852,0.15,3.6,1016
2012,3,28,10,0,17.7,130,819,893,0.15,3.7,1016
2012,3,28,10,30,18.2,131,864,899,0.15,4.2,1016
2012,3,28,11,0,18.6,147,897,884,0.15,4.6000000000000005,1015
2012,3,28,11,30,18.7,157,916,875,0.15,4.9,1015
2012,3,28,12,0,18.7,330,805,544,0.15,5.1000000000000005,1015
2012,3,28,12,30,18.6,338,763,493,0.15,5.2,1015
2012,3,28,13,0,18.5,321,740,500,0.15,5.300000000000001,1014
2012,3,28,13,30,18.3,296,701,506,0.15,5.300000000000001,1014
2012,3,28,14,0,18.1,319,609,388,0.15,5.2,1014
2012,3,28,14,30,17.6,281,551,395,0.15,5,1014
2012,3,28,15,0,17.2,133,600,766,0.15,4.9,1014
2012,3,28,15,30,17.2,214,376,307,0.15,4.9,1014
2012,3,28,16,0,16.2,110,392,654,0.15,4.3,1014
2012,3,28,16,30,15.600000000000001,92,256,491,0.15,3.9000000000000004,1014
2012,3,28,17,0,15.100000000000001,78,138,261,0.15,3.6,1014
2012,3,28,17,30,14.600000000000001,41,61,167,0.15,3.5,1014
2012,3,28,18,0,14.200000000000001,0,0,0,0.15,3.5,1015
2012,3,28,18,30,14.100000000000001,0,0,0,0.15,3.6,1015
2012,3,28,19,0,14,0,0,0,0.15,3.8000000000000003,1015
2012,3,28,19,30,13.8,0,0,0,0.15,3.6,1016
2012,3,28,20,0,13.600000000000001,0,0,0,0.15,3.5,1016
2012,3,28,20,30,13.600000000000001,0,0,0,0.15,3.3000000000000003,1016
2012,3,28,21,0,13.5,0,0,0,0.15,3.1,1016
2012,3,28,21,30,13.4,0,0,0,0.15,2.9000000000000004,1016
2012,3,28,22,0,13.4,0,0,0,0.15,2.8000000000000003,1016
2012,3,28,22,30,13.3,0,0,0,0.15,2.6,1015
2012,3,28,23,0,13.200000000000001,0,0,0,0.15,2.4000000000000004,1015
2012,3,28,23,30,13.200000000000001,0,0,0,0.15,2.3000000000000003,1015
2012,3,29,0,0,13.100000000000001,0,0,0,0.15,2.3000000000000003,1014
2012,3,29,0,30,13,0,0,0,0.15,2.3000000000000003,1014
2012,3,29,1,0,12.9,0,0,0,0.15,2.3000000000000003,1014
2012,3,29,1,30,12.9,0,0,0,0.15,2.2,1014
2012,3,29,2,0,12.8,0,0,0,0.15,2.1,1013
2012,3,29,2,30,12.8,0,0,0,0.15,2.2,1013
2012,3,29,3,0,12.8,0,0,0,0.15,2.2,1013
2012,3,29,3,30,12.700000000000001,0,0,0,0.15,2.2,1013
2012,3,29,4,0,12.600000000000001,0,0,0,0.15,2.3000000000000003,1014
2012,3,29,4,30,12.700000000000001,0,0,0,0.15,2.3000000000000003,1014
2012,3,29,5,0,12.700000000000001,0,0,0,0.15,2.3000000000000003,1014
2012,3,29,5,30,13,0,0,0,0.15,2.3000000000000003,1014
2012,3,29,6,0,13.3,17,17,0,0.15,2.4000000000000004,1015
2012,3,29,6,30,13.8,60,66,33,0.15,2.4000000000000004,1015
2012,3,29,7,0,14.200000000000001,13,13,0,0.15,2.3000000000000003,1015
2012,3,29,7,30,15,151,174,60,0.15,2.2,1015
2012,3,29,8,0,15.700000000000001,197,317,253,0.15,2.1,1015
2012,3,29,8,30,16.6,247,292,81,0.15,2,1015
2012,3,29,9,0,17.5,165,166,0,0.15,1.9000000000000001,1015
2012,3,29,9,30,18.3,194,198,5,0.15,2,1015
2012,3,29,10,0,19,339,377,50,0.15,2.1,1015
2012,3,29,10,30,19.400000000000002,146,857,867,0.15,2.4000000000000004,1014
2012,3,29,11,0,19.8,149,897,877,0.15,2.7,1014
2012,3,29,11,30,19.900000000000002,151,919,883,0.15,3.1,1014
2012,3,29,12,0,20,149,925,888,0.15,3.4000000000000004,1013
2012,3,29,12,30,19.900000000000002,201,880,786,0.15,3.8000000000000003,1013
2012,3,29,13,0,19.8,175,861,817,0.15,4.1000000000000005,1013
2012,3,29,13,30,19.5,164,813,809,0.15,4.2,1012
2012,3,29,14,0,19.200000000000003,174,734,747,0.15,4.3,1012
2012,3,29,14,30,18.8,325,442,170,0.15,4.3,1012
2012,3,29,15,0,18.400000000000002,189,192,6,0.15,4.2,1012
2012,3,29,15,30,18.400000000000002,106,106,0,0.15,4.2,1012
2012,3,29,16,0,17.2,132,132,0,0.16,4,1012
2012,3,29,16,30,16.3,39,39,0,0.16,3.7,1012
2012,3,29,17,0,15.5,87,115,122,0.16,3.5,1013
2012,3,29,17,30,14.5,41,67,210,0.16,3.3000000000000003,1013
2012,3,29,18,0,13.5,3,3,0,0.16,3,1013
2012,3,29,18,30,13.100000000000001,0,0,0,0.16,2.9000000000000004,1013
2012,3,29,19,0,12.8,0,0,0,0.16,2.8000000000000003,1014
2012,3,29,19,30,12.600000000000001,0,0,0,0.16,2.6,1014
2012,3,29,20,0,12.5,0,0,0,0.16,2.4000000000000004,1014
2012,3,29,20,30,12.4,0,0,0,0.16,2.3000000000000003,1014
2012,3,29,21,0,12.3,0,0,0,0.16,2.1,1014
2012,3,29,21,30,12.3,0,0,0,0.16,1.8,1014
2012,3,29,22,0,12.200000000000001,0,0,0,0.16,1.5,1014
2012,3,29,22,30,12.200000000000001,0,0,0,0.16,1.3,1014
2012,3,29,23,0,12.200000000000001,0,0,0,0.16,1.2000000000000002,1014
2012,3,29,23,30,12.100000000000001,0,0,0,0.16,1.1,1014
2012,3,30,0,0,12.100000000000001,0,0,0,0.16,1,1013
2012,3,30,0,30,12,0,0,0,0.16,1.1,1013
2012,3,30,1,0,11.9,0,0,0,0.16,1.1,1013
2012,3,30,1,30,11.8,0,0,0,0.16,1.1,1013
2012,3,30,2,0,11.700000000000001,0,0,0,0.16,1,1012
2012,3,30,2,30,11.5,0,0,0,0.16,0.9,1012
2012,3,30,3,0,11.4,0,0,0,0.16,0.8,1012
2012,3,30,3,30,11.3,0,0,0,0.16,0.7000000000000001,1012
2012,3,30,4,0,11.200000000000001,0,0,0,0.16,0.6000000000000001,1012
2012,3,30,4,30,11.100000000000001,0,0,0,0.16,0.5,1012
2012,3,30,5,0,11.100000000000001,0,0,0,0.16,0.5,1012
2012,3,30,5,30,11.700000000000001,0,0,0,0.16,0.6000000000000001,1013
2012,3,30,6,0,12.4,21,21,0,0.16,0.6000000000000001,1013
2012,3,30,6,30,13.200000000000001,37,37,0,0.16,0.7000000000000001,1013
2012,3,30,7,0,14,57,57,0,0.16,0.8,1013
2012,3,30,7,30,15,128,129,2,0.16,0.8,1013
2012,3,30,8,0,16,208,272,133,0.16,0.8,1013
2012,3,30,8,30,16.900000000000002,242,406,287,0.16,1,1013
2012,3,30,9,0,17.8,134,649,792,0.16,1.2000000000000002,1013
2012,3,30,9,30,18.5,140,733,823,0.16,1.6,1013
2012,3,30,10,0,19.1,121,816,893,0.16,1.9000000000000001,1013
2012,3,30,10,30,19.5,124,872,908,0.16,2.2,1013
2012,3,30,11,0,19.8,127,911,916,0.16,2.6,1012
2012,3,30,11,30,19.8,128,933,921,0.16,2.9000000000000004,1012
2012,3,30,12,0,19.8,414,707,334,0.16,3.2,1012
2012,3,30,12,30,19.6,227,870,741,0.16,3.3000000000000003,1012
2012,3,30,13,0,19.5,132,890,899,0.16,3.5,1012
2012,3,30,13,30,19.200000000000003,347,666,397,0.16,3.5,1012
2012,3,30,14,0,18.900000000000002,343,579,314,0.16,3.4000000000000004,1011
2012,3,30,14,30,18.6,125,702,836,0.16,3.3000000000000003,1011
2012,3,30,15,0,18.2,275,425,243,0.16,3.1,1011
2012,3,30,15,30,18.2,113,509,746,0.16,3.1,1011
2012,3,30,16,0,17.2,117,394,634,0.16,2.7,1011
2012,3,30,16,30,16.400000000000002,101,284,543,0.16,2.3000000000000003,1011
2012,3,30,17,0,15.700000000000001,88,105,73,0.16,1.9000000000000001,1012
2012,3,30,17,30,14.8,44,56,101,0.16,1.5,1012
2012,3,30,18,0,14,6,6,0,0.16,1,1012
2012,3,30,18,30,13.700000000000001,0,0,0,0.16,0.8,1012
2012,3,30,19,0,13.4,0,0,0,0.16,0.5,1012
2012,3,30,19,30,13.3,0,0,0,0.16,0.7000000000000001,1012
2012,3,30,20,0,13.3,0,0,0,0.16,0.8,1013
2012,3,30,20,30,13.200000000000001,0,0,0,0.16,0.9,1013
2012,3,30,21,0,13.100000000000001,0,0,0,0.16,1,1013
2012,3,30,21,30,13,0,0,0,0.16,1.1,1013
2012,3,30,22,0,12.8,0,0,0,0.16,1.2000000000000002,1013
2012,3,30,22,30,12.700000000000001,0,0,0,0.16,1.2000000000000002,1013
2012,3,30,23,0,12.5,0,0,0,0.16,1.2000000000000002,1013
2012,3,30,23,30,12.4,0,0,0,0.16,1.1,1013
2012,3,31,0,0,12.200000000000001,0,0,0,0.16,1,1013
2012,3,31,0,30,12.100000000000001,0,0,0,0.16,1,1012
2012,3,31,1,0,12,0,0,0,0.16,0.9,1012
2012,3,31,1,30,11.9,0,0,0,0.16,0.8,1012
2012,3,31,2,0,11.8,0,0,0,0.16,0.7000000000000001,1012
2012,3,31,2,30,11.700000000000001,0,0,0,0.16,0.7000000000000001,1012
2012,3,31,3,0,11.600000000000001,0,0,0,0.16,0.8,1012
2012,3,31,3,30,11.600000000000001,0,0,0,0.16,0.9,1012
2012,3,31,4,0,11.5,0,0,0,0.16,0.9,1012
2012,3,31,4,30,11.5,0,0,0,0.16,1,1012
2012,3,31,5,0,11.5,0,0,0,0.16,1.1,1012
2012,3,31,5,30,11.8,0,0,0,0.16,1.2000000000000002,1012
2012,3,31,6,0,12.200000000000001,15,15,0,0.16,1.4000000000000001,1013
2012,3,31,6,30,12.600000000000001,8,8,0,0.16,1.5,1013
2012,3,31,7,0,13.100000000000001,14,14,0,0.16,1.6,1013
2012,3,31,7,30,13.700000000000001,23,23,0,0.16,1.9000000000000001,1013
2012,3,31,8,0,14.3,44,44,0,0.16,2.3000000000000003,1014
2012,3,31,8,30,14.9,62,62,0,0.16,2.7,1014
2012,3,31,9,0,15.5,99,99,0,0.16,3.1,1014
2012,3,31,9,30,15.8,109,109,0,0.16,3.5,1014
2012,3,31,10,0,16.1,169,171,3,0.16,3.9000000000000004,1014
2012,3,31,10,30,16.2,228,236,10,0.16,4,1014
2012,3,31,11,0,16.3,136,136,0,0.16,4.2,1014
2012,3,31,11,30,16.400000000000002,92,92,0,0.16,4.1000000000000005,1014
2012,3,31,12,0,16.400000000000002,227,235,10,0.16,4.1000000000000005,1014
2012,3,31,12,30,16.400000000000002,308,325,19,0.16,4.1000000000000005,1014
2012,3,31,13,0,16.5,338,363,30,0.16,4,1013
2012,3,31,13,30,16.5,262,273,14,0.16,4.1000000000000005,1013
2012,3,31,14,0,16.5,225,232,10,0.16,4.2,1013
2012,3,31,14,30,16.2,233,242,13,0.16,4.4,1013
2012,3,31,15,0,16,188,191,5,0.16,4.6000000000000005,1013
2012,3,31,15,30,16,236,317,152,0.16,4.6000000000000005,1013
2012,3,31,16,0,15.100000000000001,97,410,713,0.16,4.7,1013
2012,3,31,16,30,14.5,85,298,628,0.16,4.3,1013
2012,3,31,17,0,13.9,70,186,495,0.16,3.8000000000000003,1013
2012,3,31,17,30,13.4,45,84,301,0.16,3.2,1013
2012,3,31,18,0,12.9,11,12,34,0.16,2.7,1013
2012,3,31,18,30,12.8,0,0,0,0.16,2.8000000000000003,1013
2012,3,31,19,0,12.8,0,0,0,0.16,2.8000000000000003,1013
2012,3,31,19,30,12.8,0,0,0,0.16,3.1,1013
2012,3,31,20,0,12.8,0,0,0,0.16,3.4000000000000004,1013
2012,3,31,20,30,13,0,0,0,0.16,3.9000000000000004,1013
2012,3,31,21,0,13.200000000000001,0,0,0,0.16,4.5,1013
2012,3,31,21,30,13.3,0,0,0,0.16,5.300000000000001,1013
2012,3,31,22,0,13.4,0,0,0,0.16,6,1013
2012,3,31,22,30,13.3,0,0,0,0.16,6.4,1013
2012,3,31,23,0,13.200000000000001,0,0,0,0.16,6.7,1013
2012,3,31,23,30,12.8,0,0,0,0.16,6.7,1013
2012,4,1,0,0,12.4,0,0,0,0.16,6.6000000000000005,1013
2012,4,1,0,30,12.100000000000001,0,0,0,0.16,6.5,1013
2012,4,1,1,0,11.8,0,0,0,0.16,6.300000000000001,1013
2012,4,1,1,30,11.600000000000001,0,0,0,0.16,6.1000000000000005,1013
2012,4,1,2,0,11.5,0,0,0,0.16,5.9,1013
2012,4,1,2,30,11.4,0,0,0,0.16,5.9,1013
2012,4,1,3,0,11.4,0,0,0,0.16,5.800000000000001,1013
2012,4,1,3,30,11.4,0,0,0,0.16,5.7,1014
2012,4,1,4,0,11.5,0,0,0,0.16,5.6000000000000005,1014
2012,4,1,4,30,11.5,0,0,0,0.16,5.5,1014
2012,4,1,5,0,11.600000000000001,0,0,0,0.16,5.300000000000001,1014
2012,4,1,5,30,11.9,0,0,0,0.16,5.4,1014
2012,4,1,6,0,12.200000000000001,33,43,141,0.16,5.5,1014
2012,4,1,6,30,12.600000000000001,30,30,0,0.16,5.800000000000001,1014
2012,4,1,7,0,12.9,112,157,155,0.16,6,1015
2012,4,1,7,30,13.3,79,79,0,0.16,6,1015
2012,4,1,8,0,13.700000000000001,142,142,0,0.16,6,1015
2012,4,1,8,30,14.100000000000001,248,408,276,0.16,5.9,1015
2012,4,1,9,0,14.600000000000001,232,554,490,0.16,5.9,1015
2012,4,1,9,30,15,339,529,261,0.16,6,1015
2012,4,1,10,0,15.5,376,574,252,0.16,6.1000000000000005,1015
2012,4,1,10,30,15.8,241,250,11,0.16,6.1000000000000005,1015
2012,4,1,11,0,16.1,121,939,948,0.16,6.1000000000000005,1015
2012,4,1,11,30,16.3,122,961,953,0.16,6,1014
2012,4,1,12,0,16.5,126,964,947,0.16,6,1014
2012,4,1,12,30,16.5,126,950,944,0.16,5.9,1014
2012,4,1,13,0,16.6,132,917,925,0.16,5.9,1014
2012,4,1,13,30,16.5,129,869,913,0.16,5.9,1014
2012,4,1,14,0,16.400000000000002,126,804,894,0.16,5.800000000000001,1013
2012,4,1,14,30,16.2,121,726,870,0.16,5.7,1013
2012,4,1,15,0,16,111,636,847,0.16,5.5,1013
2012,4,1,15,30,16,104,534,804,0.16,5.5,1013
2012,4,1,16,0,15.3,88,425,762,0.16,5.5,1013
2012,4,1,16,30,14.700000000000001,77,311,682,0.16,5.2,1013
2012,4,1,17,0,14.100000000000001,62,197,565,0.16,4.9,1013
2012,4,1,17,30,13.3,42,91,376,0.16,4.2,1014
2012,4,1,18,0,12.5,13,14,70,0.16,3.5,1014
2012,4,1,18,30,12.3,0,0,0,0.16,3.2,1014
2012,4,1,19,0,12.100000000000001,0,0,0,0.16,2.9000000000000004,1014
2012,4,1,19,30,12.3,0,0,0,0.16,2.7,1014
2012,4,1,20,0,12.4,0,0,0,0.16,2.4000000000000004,1014
2012,4,1,20,30,12.5,0,0,0,0.16,2.3000000000000003,1014
2012,4,1,21,0,12.5,0,0,0,0.16,2.2,1014
2012,4,1,21,30,12.3,0,0,0,0.16,2.1,1014
2012,4,1,22,0,12.200000000000001,0,0,0,0.16,2,1014
2012,4,1,22,30,12,0,0,0,0.16,2,1014
2012,4,1,23,0,11.8,0,0,0,0.16,2,1014
2012,4,1,23,30,11.700000000000001,0,0,0,0.16,2.1,1013
2012,4,2,0,0,11.5,0,0,0,0.16,2.1,1013
2012,4,2,0,30,11.3,0,0,0,0.16,2.2,1013
2012,4,2,1,0,11.200000000000001,0,0,0,0.16,2.3000000000000003,1013
2012,4,2,1,30,11,0,0,0,0.16,2.3000000000000003,1013
2012,4,2,2,0,10.9,0,0,0,0.16,2.3000000000000003,1013
2012,4,2,2,30,10.700000000000001,0,0,0,0.16,2.3000000000000003,1013
2012,4,2,3,0,10.600000000000001,0,0,0,0.16,2.2,1013
2012,4,2,3,30,10.5,0,0,0,0.16,2.2,1013
2012,4,2,4,0,10.4,0,0,0,0.16,2.1,1013
2012,4,2,4,30,10.4,0,0,0,0.16,2,1013
2012,4,2,5,0,10.4,0,0,0,0.16,1.9000000000000001,1014
2012,4,2,5,30,11.4,0,0,0,0.16,1.7000000000000002,1014
2012,4,2,6,0,12.4,28,35,91,0.16,1.6,1014
2012,4,2,6,30,13.8,66,103,195,0.16,1.8,1014
2012,4,2,7,0,15.3,69,265,668,0.16,2.1,1014
2012,4,2,7,30,16.400000000000002,80,383,762,0.16,2.1,1014
2012,4,2,8,0,17.5,88,498,830,0.16,2.1,1014
2012,4,2,8,30,18.5,95,602,871,0.16,1.9000000000000001,1014
2012,4,2,9,0,19.400000000000002,99,701,910,0.16,1.7000000000000002,1014
2012,4,2,9,30,20.1,103,787,934,0.16,1.6,1014
2012,4,2,10,0,20.700000000000003,103,860,959,0.16,1.6,1014
2012,4,2,10,30,21,106,917,972,0.16,1.7000000000000002,1013
2012,4,2,11,0,21.3,108,956,980,0.16,1.8,1013
2012,4,2,11,30,21.400000000000002,109,979,984,0.16,2.2,1013
2012,4,2,12,0,21.400000000000002,110,978,978,0.16,2.5,1012
2012,4,2,12,30,21.400000000000002,110,964,975,0.16,2.9000000000000004,1012
2012,4,2,13,0,21.3,116,930,956,0.16,3.2,1011
2012,4,2,13,30,21.200000000000003,333,684,432,0.16,3.4000000000000004,1011
2012,4,2,14,0,21,114,815,921,0.16,3.6,1011
2012,4,2,14,30,20.700000000000003,110,734,894,0.16,3.8000000000000003,1010
2012,4,2,15,0,20.400000000000002,106,642,862,0.16,3.9000000000000004,1010
2012,4,2,15,30,20.400000000000002,201,416,400,0.16,3.9000000000000004,1010
2012,4,2,16,0,19.200000000000003,83,433,787,0.15,4.1000000000000005,1010
2012,4,2,16,30,18.1,73,318,711,0.15,3.8000000000000003,1010
2012,4,2,17,0,16.900000000000002,90,127,154,0.15,3.5,1011
2012,4,2,17,30,15.600000000000001,42,77,263,0.15,3,1011
2012,4,2,18,0,14.4,13,16,113,0.15,2.6,1011
2012,4,2,18,30,14.100000000000001,0,0,0,0.15,2.3000000000000003,1011
2012,4,2,19,0,13.8,0,0,0,0.15,2,1011
2012,4,2,19,30,13.8,0,0,0,0.15,1.8,1012
2012,4,2,20,0,13.8,0,0,0,0.15,1.5,1012
2012,4,2,20,30,13.8,0,0,0,0.15,1.3,1012
2012,4,2,21,0,13.9,0,0,0,0.15,1.1,1012
2012,4,2,21,30,14.100000000000001,0,0,0,0.15,0.9,1012
2012,4,2,22,0,14.200000000000001,0,0,0,0.15,0.7000000000000001,1012
2012,4,2,22,30,14.3,0,0,0,0.15,0.7000000000000001,1012
2012,4,2,23,0,14.5,0,0,0,0.15,0.8,1012
2012,4,2,23,30,14.4,0,0,0,0.15,0.8,1012
2012,4,3,0,0,14.4,0,0,0,0.15,0.9,1012
2012,4,3,0,30,14.3,0,0,0,0.15,0.9,1012
2012,4,3,1,0,14.3,0,0,0,0.15,0.9,1011
2012,4,3,1,30,14.200000000000001,0,0,0,0.15,0.9,1011
2012,4,3,2,0,14.100000000000001,0,0,0,0.15,0.9,1011
2012,4,3,2,30,14,0,0,0,0.15,0.9,1011
2012,4,3,3,0,14,0,0,0,0.15,0.9,1011
2012,4,3,3,30,13.9,0,0,0,0.15,0.9,1011
2012,4,3,4,0,13.8,0,0,0,0.15,0.8,1011
2012,4,3,4,30,13.9,0,0,0,0.15,0.9,1012
2012,4,3,5,0,13.9,0,0,0,0.15,0.9,1012
2012,4,3,5,30,14.4,0,0,0,0.15,0.9,1012
2012,4,3,6,0,14.9,32,51,224,0.15,0.9,1012
2012,4,3,6,30,16.1,59,147,456,0.15,1,1013
2012,4,3,7,0,17.3,75,260,617,0.15,1.2000000000000002,1013
2012,4,3,7,30,18.400000000000002,88,374,713,0.15,1.1,1013
2012,4,3,8,0,19.5,98,486,779,0.15,1.1,1013
2012,4,3,8,30,20.200000000000003,107,592,827,0.15,1,1013
2012,4,3,9,0,21,114,685,857,0.15,0.9,1013
2012,4,3,9,30,21.400000000000002,120,769,884,0.15,1,1013
2012,4,3,10,0,21.900000000000002,120,842,911,0.15,1.1,1013
2012,4,3,10,30,22.1,123,898,925,0.15,1.5,1013
2012,4,3,11,0,22.3,130,932,923,0.15,1.9000000000000001,1012
2012,4,3,11,30,22.400000000000002,131,954,928,0.15,2.2,1012
2012,4,3,12,0,22.5,136,956,921,0.15,2.6,1012
2012,4,3,12,30,22.400000000000002,135,942,917,0.15,2.8000000000000003,1012
2012,4,3,13,0,22.3,123,913,924,0.15,3.1,1011
2012,4,3,13,30,22.1,121,865,913,0.15,3.3000000000000003,1011
2012,4,3,14,0,21.900000000000002,119,801,894,0.15,3.5,1011
2012,4,3,14,30,21.5,114,723,871,0.15,3.7,1011
2012,4,3,15,0,21.1,108,633,841,0.15,3.8000000000000003,1011
2012,4,3,15,30,21.1,100,532,799,0.15,3.8000000000000003,1011
2012,4,3,16,0,19.8,89,425,753,0.15,3.9000000000000004,1011
2012,4,3,16,30,18.8,66,297,664,0.15,3.6,1011
2012,4,3,17,0,17.7,61,181,497,0.15,3.2,1012
2012,4,3,17,30,16.6,43,94,377,0.15,2.7,1012
2012,4,3,18,0,15.5,14,16,87,0.15,2.2,1012
2012,4,3,18,30,15.200000000000001,0,0,0,0.15,2,1012
2012,4,3,19,0,14.9,0,0,0,0.15,1.7000000000000002,1013
2012,4,3,19,30,14.8,0,0,0,0.15,1.5,1013
2012,4,3,20,0,14.8,0,0,0,0.15,1.4000000000000001,1013
2012,4,3,20,30,14.9,0,0,0,0.15,1.3,1013
2012,4,3,21,0,14.9,0,0,0,0.15,1.2000000000000002,1013
2012,4,3,21,30,14.8,0,0,0,0.15,1.1,1013
2012,4,3,22,0,14.700000000000001,0,0,0,0.15,1,1013
2012,4,3,22,30,14.600000000000001,0,0,0,0.15,1,1013
2012,4,3,23,0,14.5,0,0,0,0.15,0.9,1012
2012,4,3,23,30,14.4,0,0,0,0.15,0.8,1012
2012,4,4,0,0,14.4,0,0,0,0.15,0.7000000000000001,1012
2012,4,4,0,30,14.3,0,0,0,0.15,0.8,1012
2012,4,4,1,0,14.200000000000001,0,0,0,0.15,0.9,1011
2012,4,4,1,30,14,0,0,0,0.15,1,1011
2012,4,4,2,0,13.9,0,0,0,0.15,1.2000000000000002,1011
2012,4,4,2,30,13.700000000000001,0,0,0,0.15,1.3,1011
2012,4,4,3,0,13.600000000000001,0,0,0,0.15,1.4000000000000001,1011
2012,4,4,3,30,13.4,0,0,0,0.15,1.3,1011
2012,4,4,4,0,13.200000000000001,0,0,0,0.15,1.2000000000000002,1011
2012,4,4,4,30,13.200000000000001,0,0,0,0.15,1,1011
2012,4,4,5,0,13.100000000000001,0,0,0,0.15,0.7000000000000001,1011
2012,4,4,5,30,13.600000000000001,0,0,0,0.15,0.6000000000000001,1011
2012,4,4,6,0,14.100000000000001,31,36,56,0.15,0.5,1012
2012,4,4,6,30,15,45,45,0,0.15,0.6000000000000001,1012
2012,4,4,7,0,15.8,102,102,0,0.15,0.7000000000000001,1012
2012,4,4,7,30,16.7,162,258,239,0.15,0.7000000000000001,1012
2012,4,4,8,0,17.5,111,482,739,0.15,0.7000000000000001,1012
2012,4,4,8,30,18.6,121,587,790,0.15,0.9,1012
2012,4,4,9,0,19.6,129,682,826,0.15,1.1,1012
2012,4,4,9,30,20.3,135,766,854,0.15,1.3,1012
2012,4,4,10,0,21,138,837,878,0.15,1.6,1012
2012,4,4,10,30,21.200000000000003,152,877,863,0.15,1.9000000000000001,1012
2012,4,4,11,0,21.5,342,784,506,0.15,2.3000000000000003,1011
2012,4,4,11,30,21.400000000000002,365,771,456,0.15,2.6,1011
2012,4,4,12,0,21.3,361,792,483,0.15,2.9000000000000004,1011
2012,4,4,12,30,21,375,746,421,0.15,3.2,1011
2012,4,4,13,0,20.6,162,893,853,0.15,3.4000000000000004,1010
2012,4,4,13,30,20.1,319,703,470,0.15,3.5,1010
2012,4,4,14,0,19.6,338,609,354,0.15,3.6,1010
2012,4,4,14,30,19.200000000000003,139,719,827,0.15,3.5,1010
2012,4,4,15,0,18.7,128,630,801,0.15,3.5,1010
2012,4,4,15,30,18.7,119,529,756,0.15,3.5,1010
2012,4,4,16,0,17.8,105,424,710,0.15,3.4000000000000004,1010
2012,4,4,16,30,17,91,310,626,0.15,3.1,1010
2012,4,4,17,0,16.3,72,198,515,0.15,2.9000000000000004,1010
